caseId,windowInputBits,slideStepBits,tracebackDepthBits,bitIndex,receiveTimeInputBit,decisionTimeInputBit,region
CC-C-R12-S,128,50,84,173,173,277,middle
CC-C-R12-S,128,50,84,174,174,277,middle
CC-C-R12-S,128,50,84,175,175,277,middle
CC-C-R12-S,128,50,84,176,176,277,middle
CC-C-R12-S,128,50,84,177,177,277,middle
CC-C-R12-S,128,50,84,178,178,277,middle
CC-C-R12-S,128,50,84,179,179,277,middle
CC-C-R12-S,128,50,84,180,180,277,middle
CC-C-R12-S,128,50,84,181,181,277,middle
CC-C-R12-S,128,50,84,182,182,277,middle
CC-C-R12-S,128,50,84,183,183,277,middle
CC-C-R12-S,128,50,84,184,184,277,middle
CC-C-R12-S,128,50,84,185,185,277,middle
CC-C-R12-S,128,50,84,186,186,277,middle
CC-C-R12-S,128,50,84,187,187,277,middle
CC-C-R12-S,128,50,84,188,188,277,middle
CC-C-R12-S,128,50,84,189,189,277,middle
CC-C-R12-S,128,50,84,190,190,277,boundary
CC-C-R12-S,128,50,84,191,191,277,boundary
CC-C-R12-S,128,50,84,192,192,277,boundary
CC-C-R12-S,128,50,84,193,193,277,boundary
CC-C-R12-S,128,50,84,194,194,277,boundary
CC-C-R12-S,128,50,84,195,195,277,boundary
CC-C-R12-S,128,50,84,196,196,277,boundary
CC-C-R12-S,128,50,84,197,197,277,boundary
CC-C-R12-S,128,50,84,198,198,277,boundary
CC-C-R12-S,128,50,84,199,199,277,boundary
CC-C-R12-S,128,50,84,200,200,305,boundary
CC-C-R12-S,128,50,84,201,201,305,boundary
CC-C-R12-S,128,50,84,202,202,305,boundary
CC-C-R12-S,128,50,84,203,203,305,boundary
CC-C-R12-S,128,50,84,204,204,305,boundary
CC-C-R12-S,128,50,84,205,205,305,boundary
CC-C-R12-S,128,50,84,206,206,305,boundary
CC-C-R12-S,128,50,84,207,207,305,boundary
CC-C-R12-S,128,50,84,208,208,305,boundary
CC-C-R12-S,128,50,84,209,209,305,boundary
CC-C-R12-S,128,50,84,210,210,305,middle
CC-C-R12-S,128,50,84,211,211,305,middle
CC-C-R12-S,128,50,84,212,212,305,middle
CC-C-R12-S,128,50,84,213,213,305,middle
CC-C-R12-S,128,50,84,214,214,305,middle
CC-C-R12-S,128,50,84,215,215,305,middle
CC-C-R12-S,128,50,84,216,216,305,middle
CC-C-R12-S,128,50,84,217,217,305,middle
CC-C-R12-S,128,50,84,218,218,305,middle
CC-C-R12-S,128,50,84,219,219,305,middle
CC-C-R12-S,128,50,84,220,220,305,middle
CC-C-R12-S,128,50,84,221,221,305,middle
CC-C-R12-S,128,50,84,222,222,305,middle
CC-C-R12-S,128,50,84,223,223,305,middle
CC-C-R12-S,128,50,84,224,224,305,middle
CC-C-R12-S,128,50,84,225,225,305,middle
CC-C-R12-S,128,50,84,226,226,305,middle
CC-C-R12-S,128,50,84,227,227,305,middle
CC-C-R12-S,128,50,84,228,228,305,middle
CC-C-R12-S,128,50,84,229,229,305,middle
CC-C-R12-S,128,50,84,230,230,305,tail
CC-C-R12-S,128,50,84,231,231,305,tail
CC-C-R12-S,128,50,84,232,232,305,tail
CC-C-R12-S,128,50,84,233,233,305,tail
CC-C-R12-S,128,50,84,234,234,305,tail
CC-C-R12-S,128,50,84,235,235,305,tail
CC-C-R12-S,128,50,84,236,236,305,tail
CC-C-R12-S,128,50,84,237,237,305,tail
CC-C-R12-S,128,50,84,238,238,305,tail
CC-C-R12-S,128,50,84,239,239,305,tail
CC-C-R12-S,128,50,84,240,240,305,tail
CC-C-R12-S,128,50,84,241,241,305,tail
CC-C-R12-S,128,50,84,242,242,305,tail
CC-C-R12-S,128,50,84,243,243,305,tail
CC-C-R12-S,128,50,84,244,244,305,tail
CC-C-R12-S,128,50,84,245,245,305,tail
CC-C-R12-S,128,50,84,246,246,305,tail
CC-C-R12-S,128,50,84,247,247,305,tail
CC-C-R12-S,128,50,84,248,248,305,tail
CC-C-R12-S,128,50,84,249,249,305,tail
CC-C-R12-S,128,50,84,250,250,305,tail
CC-C-R12-S,128,50,84,251,251,305,tail
CC-C-R12-S,128,50,84,252,252,305,tail
CC-C-R12-S,128,50,84,253,253,305,tail
CC-C-R12-S,128,50,84,254,254,305,tail
CC-C-R12-S,128,50,84,255,255,305,tail
CC-C-R12-S,128,50,84,256,256,305,tail
CC-C-R12-S,128,50,84,257,257,305,tail
CC-C-R12-S,128,50,84,258,258,305,tail
CC-C-R12-S,128,50,84,259,259,305,tail
CC-C-R12-S,128,50,84,260,260,305,tail
CC-C-R12-S,128,50,84,261,261,305,tail
CC-C-R12-S,128,50,84,262,262,305,tail
CC-C-R12-S,128,50,84,263,263,305,tail
CC-C-R12-S,128,50,84,264,264,305,tail
CC-C-R12-S,128,50,84,265,265,305,tail
CC-C-R12-S,128,50,84,266,266,305,tail
CC-C-R12-S,128,50,84,267,267,305,tail
CC-C-R12-S,128,50,84,268,268,305,tail
CC-C-R12-S,128,50,84,269,269,305,tail
CC-C-R12-S,128,50,84,270,270,305,tail
CC-C-R12-S,128,50,84,271,271,305,tail
CC-C-R12-S,128,50,84,272,272,305,tail
CC-C-R12-S,128,50,84,273,273,305,tail
CC-C-R12-S,128,50,84,274,274,305,tail
CC-C-R12-S,128,50,84,275,275,305,tail
CC-C-R12-S,128,50,84,276,276,305,tail
CC-C-R12-S,128,50,84,277,277,305,tail
CC-C-R12-S,128,50,84,278,278,305,tail
CC-C-R12-S,128,50,84,279,279,305,tail
CC-C-R12-S,128,50,84,280,280,305,tail
CC-C-R12-S,128,50,84,281,281,305,tail
CC-C-R12-S,128,50,84,282,282,305,tail
CC-C-R12-S,128,50,84,283,283,305,tail
CC-C-R12-S,128,50,84,284,284,305,tail
CC-C-R12-S,128,50,84,285,285,305,tail
CC-C-R12-S,128,50,84,286,286,305,tail
CC-C-R12-S,128,50,84,287,287,305,tail
CC-C-R12-S,128,50,84,288,288,305,tail
CC-C-R12-S,128,50,84,289,289,305,tail
CC-C-R12-S,128,50,84,290,290,305,tail
CC-C-R12-S,128,50,84,291,291,305,tail
CC-C-R12-S,128,50,84,292,292,305,tail
CC-C-R12-S,128,50,84,293,293,305,tail
CC-C-R12-S,128,50,84,294,294,305,tail
CC-C-R12-S,128,50,84,295,295,305,tail
CC-C-R12-S,128,50,84,296,296,305,tail
CC-C-R12-S,128,50,84,297,297,305,tail
CC-C-R12-S,128,50,84,298,298,305,tail
CC-C-R12-S,128,50,84,299,299,305,tail
CC-C-R12-S,192,50,98,0,0,191,head
CC-C-R12-S,192,50,98,1,1,191,head
CC-C-R12-S,192,50,98,2,2,191,head
CC-C-R12-S,192,50,98,3,3,191,head
CC-C-R12-S,192,50,98,4,4,191,head
CC-C-R12-S,192,50,98,5,5,191,head
CC-C-R12-S,192,50,98,6,6,191,head
CC-C-R12-S,192,50,98,7,7,191,head
CC-C-R12-S,192,50,98,8,8,191,head
CC-C-R12-S,192,50,98,9,9,191,head
CC-C-R12-S,192,50,98,10,10,191,head
CC-C-R12-S,192,50,98,11,11,191,head
CC-C-R12-S,192,50,98,12,12,191,head
CC-C-R12-S,192,50,98,13,13,191,head
CC-C-R12-S,192,50,98,14,14,191,head
CC-C-R12-S,192,50,98,15,15,191,head
CC-C-R12-S,192,50,98,16,16,191,head
CC-C-R12-S,192,50,98,17,17,191,head
CC-C-R12-S,192,50,98,18,18,191,head
CC-C-R12-S,192,50,98,19,19,191,head
CC-C-R12-S,192,50,98,20,20,191,head
CC-C-R12-S,192,50,98,21,21,191,head
CC-C-R12-S,192,50,98,22,22,191,head
CC-C-R12-S,192,50,98,23,23,191,head
CC-C-R12-S,192,50,98,24,24,191,head
CC-C-R12-S,192,50,98,25,25,191,head
CC-C-R12-S,192,50,98,26,26,191,head
CC-C-R12-S,192,50,98,27,27,191,head
CC-C-R12-S,192,50,98,28,28,191,head
CC-C-R12-S,192,50,98,29,29,191,head
CC-C-R12-S,192,50,98,30,30,191,head
CC-C-R12-S,192,50,98,31,31,191,head
CC-C-R12-S,192,50,98,32,32,191,head
CC-C-R12-S,192,50,98,33,33,191,head
CC-C-R12-S,192,50,98,34,34,191,head
CC-C-R12-S,192,50,98,35,35,191,head
CC-C-R12-S,192,50,98,36,36,191,head
CC-C-R12-S,192,50,98,37,37,191,head
CC-C-R12-S,192,50,98,38,38,191,head
CC-C-R12-S,192,50,98,39,39,191,head
CC-C-R12-S,192,50,98,40,40,191,head
CC-C-R12-S,192,50,98,41,41,191,head
CC-C-R12-S,192,50,98,42,42,191,head
CC-C-R12-S,192,50,98,43,43,191,head
CC-C-R12-S,192,50,98,44,44,191,head
CC-C-R12-S,192,50,98,45,45,191,head
CC-C-R12-S,192,50,98,46,46,191,head
CC-C-R12-S,192,50,98,47,47,191,head
CC-C-R12-S,192,50,98,48,48,191,head
CC-C-R12-S,192,50,98,49,49,191,head
CC-C-R12-S,192,50,98,50,50,241,head
CC-C-R12-S,192,50,98,51,51,241,head
CC-C-R12-S,192,50,98,52,52,241,head
CC-C-R12-S,192,50,98,53,53,241,head
CC-C-R12-S,192,50,98,54,54,241,head
CC-C-R12-S,192,50,98,55,55,241,head
CC-C-R12-S,192,50,98,56,56,241,head
CC-C-R12-S,192,50,98,57,57,241,head
CC-C-R12-S,192,50,98,58,58,241,head
CC-C-R12-S,192,50,98,59,59,241,head
CC-C-R12-S,192,50,98,60,60,241,head
CC-C-R12-S,192,50,98,61,61,241,head
CC-C-R12-S,192,50,98,62,62,241,head
CC-C-R12-S,192,50,98,63,63,241,head
CC-C-R12-S,192,50,98,64,64,241,head
CC-C-R12-S,192,50,98,65,65,241,head
CC-C-R12-S,192,50,98,66,66,241,head
CC-C-R12-S,192,50,98,67,67,241,head
CC-C-R12-S,192,50,98,68,68,241,head
CC-C-R12-S,192,50,98,69,69,241,head
CC-C-R12-S,192,50,98,70,70,241,middle
CC-C-R12-S,192,50,98,71,71,241,middle
CC-C-R12-S,192,50,98,72,72,241,middle
CC-C-R12-S,192,50,98,73,73,241,middle
CC-C-R12-S,192,50,98,74,74,241,middle
CC-C-R12-S,192,50,98,75,75,241,middle
CC-C-R12-S,192,50,98,76,76,241,middle
CC-C-R12-S,192,50,98,77,77,241,middle
CC-C-R12-S,192,50,98,78,78,241,middle
CC-C-R12-S,192,50,98,79,79,241,middle
CC-C-R12-S,192,50,98,80,80,241,middle
CC-C-R12-S,192,50,98,81,81,241,middle
CC-C-R12-S,192,50,98,82,82,241,middle
CC-C-R12-S,192,50,98,83,83,241,middle
CC-C-R12-S,192,50,98,84,84,241,middle
CC-C-R12-S,192,50,98,85,85,241,middle
CC-C-R12-S,192,50,98,86,86,241,middle
CC-C-R12-S,192,50,98,87,87,241,middle
CC-C-R12-S,192,50,98,88,88,241,middle
CC-C-R12-S,192,50,98,89,89,241,middle
CC-C-R12-S,192,50,98,90,90,241,boundary
CC-C-R12-S,192,50,98,91,91,241,boundary
CC-C-R12-S,192,50,98,92,92,241,boundary
CC-C-R12-S,192,50,98,93,93,241,boundary
CC-C-R12-S,192,50,98,94,94,241,boundary
CC-C-R12-S,192,50,98,95,95,241,boundary
CC-C-R12-S,192,50,98,96,96,241,boundary
CC-C-R12-S,192,50,98,97,97,241,boundary
CC-C-R12-S,192,50,98,98,98,241,boundary
CC-C-R12-S,192,50,98,99,99,241,boundary
CC-C-R12-S,192,50,98,100,100,291,boundary
CC-C-R12-S,192,50,98,101,101,291,boundary
CC-C-R12-S,192,50,98,102,102,291,boundary
CC-C-R12-S,192,50,98,103,103,291,boundary
CC-C-R12-S,192,50,98,104,104,291,boundary
CC-C-R12-S,192,50,98,105,105,291,boundary
CC-C-R12-S,192,50,98,106,106,291,boundary
CC-C-R12-S,192,50,98,107,107,291,boundary
CC-C-R12-S,192,50,98,108,108,291,boundary
CC-C-R12-S,192,50,98,109,109,291,boundary
CC-C-R12-S,192,50,98,110,110,291,middle
CC-C-R12-S,192,50,98,111,111,291,middle
CC-C-R12-S,192,50,98,112,112,291,middle
CC-C-R12-S,192,50,98,113,113,291,middle
CC-C-R12-S,192,50,98,114,114,291,middle
CC-C-R12-S,192,50,98,115,115,291,middle
CC-C-R12-S,192,50,98,116,116,291,middle
CC-C-R12-S,192,50,98,117,117,291,middle
CC-C-R12-S,192,50,98,118,118,291,middle
CC-C-R12-S,192,50,98,119,119,291,middle
CC-C-R12-S,192,50,98,120,120,291,middle
CC-C-R12-S,192,50,98,121,121,291,middle
CC-C-R12-S,192,50,98,122,122,291,middle
CC-C-R12-S,192,50,98,123,123,291,middle
CC-C-R12-S,192,50,98,124,124,291,middle
CC-C-R12-S,192,50,98,125,125,291,middle
CC-C-R12-S,192,50,98,126,126,291,middle
CC-C-R12-S,192,50,98,127,127,291,middle
CC-C-R12-S,192,50,98,128,128,291,middle
CC-C-R12-S,192,50,98,129,129,291,middle
CC-C-R12-S,192,50,98,130,130,291,middle
CC-C-R12-S,192,50,98,131,131,291,middle
CC-C-R12-S,192,50,98,132,132,291,middle
CC-C-R12-S,192,50,98,133,133,291,middle
CC-C-R12-S,192,50,98,134,134,291,middle
CC-C-R12-S,192,50,98,135,135,291,middle
CC-C-R12-S,192,50,98,136,136,291,middle
CC-C-R12-S,192,50,98,137,137,291,middle
CC-C-R12-S,192,50,98,138,138,291,middle
CC-C-R12-S,192,50,98,139,139,291,middle
CC-C-R12-S,192,50,98,140,140,291,boundary
CC-C-R12-S,192,50,98,141,141,291,boundary
CC-C-R12-S,192,50,98,142,142,291,boundary
CC-C-R12-S,192,50,98,143,143,291,boundary
CC-C-R12-S,192,50,98,144,144,291,boundary
CC-C-R12-S,192,50,98,145,145,291,boundary
CC-C-R12-S,192,50,98,146,146,291,boundary
CC-C-R12-S,192,50,98,147,147,291,boundary
CC-C-R12-S,192,50,98,148,148,291,boundary
CC-C-R12-S,192,50,98,149,149,291,boundary
CC-C-R12-S,192,50,98,150,150,305,boundary
CC-C-R12-S,192,50,98,151,151,305,boundary
CC-C-R12-S,192,50,98,152,152,305,boundary
CC-C-R12-S,192,50,98,153,153,305,boundary
CC-C-R12-S,192,50,98,154,154,305,boundary
CC-C-R12-S,192,50,98,155,155,305,boundary
CC-C-R12-S,192,50,98,156,156,305,boundary
CC-C-R12-S,192,50,98,157,157,305,boundary
CC-C-R12-S,192,50,98,158,158,305,boundary
CC-C-R12-S,192,50,98,159,159,305,boundary
CC-C-R12-S,192,50,98,160,160,305,middle
CC-C-R12-S,192,50,98,161,161,305,middle
CC-C-R12-S,192,50,98,162,162,305,middle
CC-C-R12-S,192,50,98,163,163,305,middle
CC-C-R12-S,192,50,98,164,164,305,middle
CC-C-R12-S,192,50,98,165,165,305,middle
CC-C-R12-S,192,50,98,166,166,305,middle
CC-C-R12-S,192,50,98,167,167,305,middle
CC-C-R12-S,192,50,98,168,168,305,middle
CC-C-R12-S,192,50,98,169,169,305,middle
CC-C-R12-S,192,50,98,170,170,305,middle
CC-C-R12-S,192,50,98,171,171,305,middle
CC-C-R12-S,192,50,98,172,172,305,middle
CC-C-R12-S,192,50,98,173,173,305,middle
CC-C-R12-S,192,50,98,174,174,305,middle
CC-C-R12-S,192,50,98,175,175,305,middle
CC-C-R12-S,192,50,98,176,176,305,middle
CC-C-R12-S,192,50,98,177,177,305,middle
CC-C-R12-S,192,50,98,178,178,305,middle
CC-C-R12-S,192,50,98,179,179,305,middle
CC-C-R12-S,192,50,98,180,180,305,middle
CC-C-R12-S,192,50,98,181,181,305,middle
CC-C-R12-S,192,50,98,182,182,305,middle
CC-C-R12-S,192,50,98,183,183,305,middle
CC-C-R12-S,192,50,98,184,184,305,middle
CC-C-R12-S,192,50,98,185,185,305,middle
CC-C-R12-S,192,50,98,186,186,305,middle
CC-C-R12-S,192,50,98,187,187,305,middle
CC-C-R12-S,192,50,98,188,188,305,middle
CC-C-R12-S,192,50,98,189,189,305,middle
CC-C-R12-S,192,50,98,190,190,305,boundary
CC-C-R12-S,192,50,98,191,191,305,boundary
CC-C-R12-S,192,50,98,192,192,305,boundary
CC-C-R12-S,192,50,98,193,193,305,boundary
CC-C-R12-S,192,50,98,194,194,305,boundary
CC-C-R12-S,192,50,98,195,195,305,boundary
CC-C-R12-S,192,50,98,196,196,305,boundary
CC-C-R12-S,192,50,98,197,197,305,boundary
CC-C-R12-S,192,50,98,198,198,305,boundary
CC-C-R12-S,192,50,98,199,199,305,boundary
CC-C-R12-S,192,50,98,200,200,305,boundary
CC-C-R12-S,192,50,98,201,201,305,boundary
CC-C-R12-S,192,50,98,202,202,305,boundary
CC-C-R12-S,192,50,98,203,203,305,boundary
CC-C-R12-S,192,50,98,204,204,305,boundary
CC-C-R12-S,192,50,98,205,205,305,boundary
CC-C-R12-S,192,50,98,206,206,305,boundary
CC-C-R12-S,192,50,98,207,207,305,boundary
CC-C-R12-S,192,50,98,208,208,305,boundary
CC-C-R12-S,192,50,98,209,209,305,boundary
CC-C-R12-S,192,50,98,210,210,305,middle
CC-C-R12-S,192,50,98,211,211,305,middle
CC-C-R12-S,192,50,98,212,212,305,middle
CC-C-R12-S,192,50,98,213,213,305,middle
CC-C-R12-S,192,50,98,214,214,305,middle
CC-C-R12-S,192,50,98,215,215,305,middle
CC-C-R12-S,192,50,98,216,216,305,middle
CC-C-R12-S,192,50,98,217,217,305,middle
CC-C-R12-S,192,50,98,218,218,305,middle
CC-C-R12-S,192,50,98,219,219,305,middle
CC-C-R12-S,192,50,98,220,220,305,middle
CC-C-R12-S,192,50,98,221,221,305,middle
CC-C-R12-S,192,50,98,222,222,305,middle
CC-C-R12-S,192,50,98,223,223,305,middle
CC-C-R12-S,192,50,98,224,224,305,middle
CC-C-R12-S,192,50,98,225,225,305,middle
CC-C-R12-S,192,50,98,226,226,305,middle
CC-C-R12-S,192,50,98,227,227,305,middle
CC-C-R12-S,192,50,98,228,228,305,middle
CC-C-R12-S,192,50,98,229,229,305,middle
CC-C-R12-S,192,50,98,230,230,305,tail
CC-C-R12-S,192,50,98,231,231,305,tail
CC-C-R12-S,192,50,98,232,232,305,tail
CC-C-R12-S,192,50,98,233,233,305,tail
CC-C-R12-S,192,50,98,234,234,305,tail
CC-C-R12-S,192,50,98,235,235,305,tail
CC-C-R12-S,192,50,98,236,236,305,tail
CC-C-R12-S,192,50,98,237,237,305,tail
CC-C-R12-S,192,50,98,238,238,305,tail
CC-C-R12-S,192,50,98,239,239,305,tail
CC-C-R12-S,192,50,98,240,240,305,tail
CC-C-R12-S,192,50,98,241,241,305,tail
CC-C-R12-S,192,50,98,242,242,305,tail
CC-C-R12-S,192,50,98,243,243,305,tail
CC-C-R12-S,192,50,98,244,244,305,tail
CC-C-R12-S,192,50,98,245,245,305,tail
CC-C-R12-S,192,50,98,246,246,305,tail
CC-C-R12-S,192,50,98,247,247,305,tail
CC-C-R12-S,192,50,98,248,248,305,tail
CC-C-R12-S,192,50,98,249,249,305,tail
CC-C-R12-S,192,50,98,250,250,305,tail
CC-C-R12-S,192,50,98,251,251,305,tail
CC-C-R12-S,192,50,98,252,252,305,tail
CC-C-R12-S,192,50,98,253,253,305,tail
CC-C-R12-S,192,50,98,254,254,305,tail
CC-C-R12-S,192,50,98,255,255,305,tail
CC-C-R12-S,192,50,98,256,256,305,tail
CC-C-R12-S,192,50,98,257,257,305,tail
CC-C-R12-S,192,50,98,258,258,305,tail
CC-C-R12-S,192,50,98,259,259,305,tail
CC-C-R12-S,192,50,98,260,260,305,tail
CC-C-R12-S,192,50,98,261,261,305,tail
CC-C-R12-S,192,50,98,262,262,305,tail
CC-C-R12-S,192,50,98,263,263,305,tail
CC-C-R12-S,192,50,98,264,264,305,tail
CC-C-R12-S,192,50,98,265,265,305,tail
CC-C-R12-S,192,50,98,266,266,305,tail
CC-C-R12-S,192,50,98,267,267,305,tail
CC-C-R12-S,192,50,98,268,268,305,tail
CC-C-R12-S,192,50,98,269,269,305,tail
CC-C-R12-S,192,50,98,270,270,305,tail
CC-C-R12-S,192,50,98,271,271,305,tail
CC-C-R12-S,192,50,98,272,272,305,tail
CC-C-R12-S,192,50,98,273,273,305,tail
CC-C-R12-S,192,50,98,274,274,305,tail
CC-C-R12-S,192,50,98,275,275,305,tail
CC-C-R12-S,192,50,98,276,276,305,tail
CC-C-R12-S,192,50,98,277,277,305,tail
CC-C-R12-S,192,50,98,278,278,305,tail
CC-C-R12-S,192,50,98,279,279,305,tail
CC-C-R12-S,192,50,98,280,280,305,tail
CC-C-R12-S,192,50,98,281,281,305,tail
CC-C-R12-S,192,50,98,282,282,305,tail
CC-C-R12-S,192,50,98,283,283,305,tail
CC-C-R12-S,192,50,98,284,284,305,tail
CC-C-R12-S,192,50,98,285,285,305,tail
CC-C-R12-S,192,50,98,286,286,305,tail
CC-C-R12-S,192,50,98,287,287,305,tail
CC-C-R12-S,192,50,98,288,288,305,tail
CC-C-R12-S,192,50,98,289,289,305,tail
CC-C-R12-S,192,50,98,290,290,305,tail
CC-C-R12-S,192,50,98,291,291,305,tail
CC-C-R12-S,192,50,98,292,292,305,tail
CC-C-R12-S,192,50,98,293,293,305,tail
CC-C-R12-S,192,50,98,294,294,305,tail
CC-C-R12-S,192,50,98,295,295,305,tail
CC-C-R12-S,192,50,98,296,296,305,tail
CC-C-R12-S,192,50,98,297,297,305,tail
CC-C-R12-S,192,50,98,298,298,305,tail
CC-C-R12-S,192,50,98,299,299,305,tail
